"","sub_id","common_name","sci_name","tax_order","count_raw","state","county","loc","locid","lat","lon","date","time","protocol","distance_traveled","area_covered","all_obs","breed_code","checklist_comments","observers","vehicles","weather","notes","count","year","mbbs_county","route_num","stop_num","hab_hm","hab_p","hab_o","hab_b","hab_other","source"
"795","S41416893","Red-bellied Woodpecker","Melanerpes carolinus",10707,"2","US-NC","Durham","MBBS, NC, Durham Co, Route 07, Sherron Road NE","L1171685",35.95138,-78.8356,2017-06-17,"05:21 AM","eBird - Traveling Count",16.093,NA,1,"","vehicles 11; overcast 71 degrees.",NA,NA,NA,NA,2,2017,"durham",7,NA,NA,NA,NA,NA,NA,NA
"796","S55340440","Red-bellied Woodpecker","Melanerpes carolinus",10707,"5","US-NC","Durham","MBBS, NC, Durham Co, Route 07, Sherron Road NE","L1171685",35.95138,-78.8356,2018-06-17,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","Started at 5:25 am and completed the route at 7:10 am.  Clear skies 73 degrees.  Encountered  8 vehicles.",NA,NA,NA,NA,5,2018,"durham",7,NA,NA,NA,NA,NA,NA,NA
"797","S57762991","Red-bellied Woodpecker","Melanerpes carolinus",10707,"2","US-NC","Durham","MBBS, NC, Durham Co, Route 07, Sherron Road NE","L1171685",35.95138,-78.8356,2019-06-23,"05:30 AM","eBird - Traveling Count",8.047,NA,1,"","Partly cloudy, 71 degrees, 8 vehicles",NA,NA,NA,NA,2,2019,"durham",7,NA,NA,NA,NA,NA,NA,NA
"798","S86561116","Red-bellied Woodpecker","Melanerpes carolinus",10707,"5","US-NC","Durham","MBBS, NC, Durham Co, Route 07, Sherron Road NE","L1171685",35.95138,-78.8356,2020-06-14,"04:49 AM","eBird - Traveling Count",16.093,NA,1,"","",NA,NA,NA,NA,5,2020,"durham",7,NA,NA,NA,NA,NA,NA,NA
"799","S95645008","Red-bellied Woodpecker","Melanerpes carolinus",10707,"1","US-NC","Durham","MBBS, NC, Durham Co, Route 07, Sherron Road NE","L1171685",35.95138,-78.8356,2021-06-18,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observer=Brian Strong; clear=60 F","Brian Strong",NA,NA,NA,1,2021,"durham",7,NA,NA,NA,NA,NA,NA,NA
"800","S8448189","Red-bellied Woodpecker","Melanerpes carolinus",10707,"3","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2011-06-19,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Brian Bockhahn; weather=70F, mostly clear, no wind; vehicles=26","Brian Bockhahn",NA,"70F, mostly clear, no wind",NA,3,2011,"durham",8,NA,NA,NA,NA,NA,NA,NA
"801","S11054030","Red-bellied Woodpecker","Melanerpes carolinus",10707,"4","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2012-06-10,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Brian Bockhahn; weather=sunny, 66 to 68 F, 0 wind, 0 clouds; vehicles=37","Brian Bockhahn",NA,"sunny, 66 to 68 F, 0 wind, 0 clouds",NA,4,2012,"durham",8,NA,NA,NA,NA,NA,NA,NA
"802","S15155448","Red-bellied Woodpecker","Melanerpes carolinus",10707,"5","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2013-06-16,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","",NA,NA,NA,NA,5,2013,"durham",8,NA,NA,NA,NA,NA,NA,NA
"803","S18982904","Red-bellied Woodpecker","Melanerpes carolinus",10707,"13","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2014-06-01,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Brian Bockhahn, weather=57, clear, sunny, vehicles=32, habitat@1=B, habitat@2=B, habitat@3=M, habitat@4=M, habitat@5=M, habitat@6=M, habitat@7=M, habitat@8=B, habitat@9=B, habitat@10=B, habitat@11=M, habitat@12=B, habitat@13=M, habitat@14=B, habitat@15=B, habitat@16=B, habitat@17=M, habitat@18=M, habitat@19=B, habitat@20=M","Brian Bockhahn, weather=57, clear, sunny, vehicles=32, habitat@1=B, habitat@2=B, habitat@3=M, habitat@4=M, habitat@5=M, habitat@6=M, habitat@7=M, habitat@8=B, habitat@9=B, habitat@10=B, habitat@11=M, habitat@12=B, habitat@13=M, habitat@14=B, habitat@15=B, habitat@16=B, habitat@17=M, habitat@18=M, habitat@19=B, habitat@20=M",NA,NA,NA,13,2014,"durham",8,NA,NA,NA,NA,NA,NA,NA
"804","S23903602","Red-bellied Woodpecker","Melanerpes carolinus",10707,"7","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2015-06-14,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Brian Bockhahn; weather=74F, clear, no wind; vehicles=46; habitat@5=M; habitat@6=M","Brian Bockhahn",46,"74F, clear, no wind",NA,7,2015,"durham",8,NA,NA,NA,NA,NA,NA,NA
"805","S30491767","Red-bellied Woodpecker","Melanerpes carolinus",10707,"12","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2016-06-19,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Brian Bockhahn; weather=58F, clear, no wind; vehicles=32","Brian Bockhahn",NA,NA,NA,12,2016,"durham",8,NA,NA,NA,NA,NA,NA,NA
"806","S37665928","Red-bellied Woodpecker","Melanerpes carolinus",10707,"13","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2017-06-18,"05:29 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Brian Bockhahn; weather=73F, cloudy, light wind; vehicles=28; notes=Sherron Road bridge out caused short detour/delay.","Brian Bockhahn",28,"73F, cloudy, light wind",NA,13,2017,"durham",8,NA,NA,NA,NA,NA,NA,NA
"807","S46261609","Red-bellied Woodpecker","Melanerpes carolinus",10707,"4","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2018-06-03,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Brian Bockhahn; weather=cloudy, no wind, 70F; vehicles=40","Brian Bockhahn",NA,"cloudy, no wind, 70F",NA,4,2018,"durham",8,NA,NA,NA,NA,NA,NA,NA
"808","S57418924","Red-bellied Woodpecker","Melanerpes carolinus",10707,"5","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2019-06-16,"05:23 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Brian Bockhahn; weather=65 clear, light wind; vehicles=42","Brian Bockhahn",NA,NA,NA,5,2019,"durham",8,NA,NA,NA,NA,NA,NA,NA
"809","S70082851","Red-bellied Woodpecker","Melanerpes carolinus",10707,"1","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2020-05-31,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Brian Bockhahn; weather=65F, partly cloudy, light wind; vehicles=29","Brian Bockhahn",NA,NA,NA,1,2020,"durham",8,NA,NA,NA,NA,NA,NA,NA
"810","S70350211","Red-bellied Woodpecker","Melanerpes carolinus",10707,"1","US-NC","Durham","MBBS,Durham Co, Route 2-12","L11640157",36.154477,-78.895765,2020-06-07,"06:58 AM","eBird - Stationary Count",NA,NA,1,"","V=0;h=B,B","Jeffrey Pippen",NA,NA,NA,1,2020,"durham",2,12,NA,NA,NA,NA,NA,NA
"811","S70350212","Red-bellied Woodpecker","Melanerpes carolinus",10707,"1","US-NC","Durham","MBBS,Durham Co, Route 2-13","L11640204",36.160831,-78.895588,2020-06-07,"07:07 AM","eBird - Stationary Count",NA,NA,1,"","V=0;h=H,HB","Jeffrey Pippen",NA,NA,NA,1,2020,"durham",2,13,NA,NA,NA,NA,NA,NA
"812","S70350213","Red-bellied Woodpecker","Melanerpes carolinus",10707,"1","US-NC","Durham","MBBS,Durham Co, Route 2-14","L11640240",36.167231,-78.891647,2020-06-07,"07:16 AM","eBird - Stationary Count",NA,NA,1,"","V=0;H=OM,B","Jeffrey Pippen",NA,NA,NA,1,2020,"durham",2,14,NA,NA,NA,NA,NA,NA
"813","S70350201","Red-bellied Woodpecker","Melanerpes carolinus",10707,"1","US-NC","Durham","MBBS,Durham Co, Route 2-8","L11640003",36.148358,-78.878233,2020-06-07,"06:21 AM","eBird - Stationary Count",NA,NA,1,"","V=0;h=H,MB","Jeffrey Pippen",NA,NA,NA,1,2020,"durham",2,8,NA,NA,NA,NA,NA,NA
"814","S113356367","Red-bellied Woodpecker","Melanerpes carolinus",10707,"1","US-NC","Durham","MBBS,Durham Co, Route 2-8","L11640003",36.148358,-78.878233,2022-06-19,"06:14 AM","eBird - Stationary Count",NA,NA,1,"","V=0","Jeffrey Pippen",NA,NA,NA,1,2022,"durham",2,8,NA,NA,NA,NA,NA,NA
"815","S113356366","Red-bellied Woodpecker","Melanerpes carolinus",10707,"1","US-NC","Durham","MBBS,Durham Co, Route 2-9","L11640030",36.144251,-78.882879,2022-06-19,"06:20 AM","eBird - Stationary Count",NA,NA,1,"","V=1","Jeffrey Pippen",NA,NA,NA,1,2022,"durham",2,9,NA,NA,NA,NA,NA,NA
"816","S113356360","Red-bellied Woodpecker","Melanerpes carolinus",10707,"1","US-NC","Durham","MBBS,Durham Co,Route 2-15","L11640278",36.170638,-78.883845,2022-06-19,"07:07 AM","eBird - Stationary Count",NA,NA,1,"","V=0","Jeffrey Pippen",NA,NA,NA,1,2022,"durham",2,15,NA,NA,NA,NA,NA,NA
"817","S113356359","Red-bellied Woodpecker","Melanerpes carolinus",10707,"2","US-NC","Durham","MBBS,Durham Co,Route 2-16","L11640305",36.175338,-78.881963,2022-06-19,"07:17 AM","eBird - Stationary Count",NA,NA,1,"","V=3","Jeffrey Pippen",NA,NA,NA,2,2022,"durham",2,16,NA,NA,NA,NA,NA,NA
"818","S70350219","Red-bellied Woodpecker","Melanerpes carolinus",10707,"2","US-NC","Durham","MBBS,Durham Co,Route 2-19","L11640451",36.191652,-78.898034,2020-06-07,"07:58 AM","eBird - Stationary Count",NA,NA,1,"","V3;H=HB,HB","Jeffrey Pippen",NA,NA,NA,2,2020,"durham",2,19,NA,NA,NA,NA,NA,NA
"819","S113356356","Red-bellied Woodpecker","Melanerpes carolinus",10707,"1","US-NC","Durham","MBBS,Durham Co,Route 2-19","L11640451",36.191652,-78.898034,2022-06-19,"07:37 AM","eBird - Stationary Count",NA,NA,1,"","V=2","Jeffrey Pippen",NA,NA,NA,1,2022,"durham",2,19,NA,NA,NA,NA,NA,NA
"820","S113356370","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham Co, Route 2-5","L11639919",36.144576,-78.860898,2022-06-19,"05:53 AM","eBird - Stationary Count",NA,NA,1,"","V=3","Jeffrey Pippen",NA,NA,NA,1,2022,"durham",2,5,NA,NA,NA,NA,NA,NA
"821","S70448434","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham Co, Route 3-18","L11682740",36.0948432,-78.9325766,2020-06-13,"08:28 AM","eBird - Stationary Count",NA,NA,1,"","Vehicles=15; habitat=MP, BM","Norm Budnitz",NA,NA,NA,1,2020,"durham",3,18,NA,NA,NA,NA,NA,NA
"822","S112167792","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham Co, Route 3-20","L11682904",36.1098165,-78.9295937,2022-06-04,"08:23 AM","eBird - Stationary Count",NA,NA,1,"","vehicles=20","Norm Budnitz",NA,NA,NA,1,2022,"durham",3,20,NA,NA,NA,NA,NA,NA
"823","S89764930","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham, 8-12","L15272611",35.99131,-78.801438,2021-06-06,"06:17 AM","eBird - Stationary Count",NA,NA,1,"","v=9;h=B,B","Brian Bockhahn",NA,NA,NA,1,2021,"durham",8,12,NA,NA,NA,NA,NA,NA
"824","S117821466","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham, 8-19","L15272698",36.046454,-78.808834,2022-06-19,"06:43 AM","eBird - Stationary Count",NA,NA,1,"","v=0","Brian Bockhahn",NA,NA,NA,1,2022,"durham",8,19,NA,NA,NA,NA,NA,NA
"825","S117821442","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham, Route 1-11","L19211176",36.199336,-78.894878,2021-05-31,"07:20 AM","eBird - Stationary Count",NA,NA,1,"","vehicles=1; habitat=OF,O","Robin Moran, Jennifer Maher, Noah Rokoske",NA,NA,NA,1,2021,"durham",1,11,NA,NA,NA,NA,NA,NA
"826","S117821439","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham, Route 1-14","L19211229",36.206463,-78.871907,2021-05-31,"07:53 AM","eBird - Stationary Count",NA,NA,1,"","vehicles=0; habitat=MF, S; notes=1 small aircraft.","Robin Moran, Jennifer Maher, Noah Rokoske",0,NA,NA,1,2021,"durham",1,14,NA,NA,NA,NA,NA,NA
"827","S117821502","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham, Route 1-4","L19211025",36.165366,-78.947431,2022-05-22,"06:15 AM","eBird - Stationary Count",NA,NA,1,"","vehicles=0, habitat=B,M",NA,NA,NA,NA,1,2022,"durham",1,4,NA,NA,NA,NA,NA,NA
"828","S117821446","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham, Route 1-7","L19211082",36.171284,-78.924783,2021-05-31,"06:36 AM","eBird - Stationary Count",NA,NA,1,"","vehicles=0; habitat=OF,B","Robin Moran, Jennifer Maher, Noah Rokoske",NA,NA,NA,1,2021,"durham",1,7,NA,NA,NA,NA,NA,NA
"829","S117821444","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham, Route 1-9","L19211128",36.177046,-78.910515,2021-05-31,"06:58 AM","eBird - Stationary Count",NA,NA,1,"","vehicles=0; habitat=H,B","Robin Moran, Jennifer Maher, Noah Rokoske",NA,NA,NA,1,2021,"durham",1,9,NA,NA,NA,NA,NA,NA
"830","S112769741","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham, Route 4-10","L15396456",36.082363,-78.853651,2022-06-05,"06:06 AM","eBird - Stationary Count",NA,NA,1,"","v=3"," Roger Shaw",NA,NA,NA,1,2022,"durham",4,10,NA,NA,NA,NA,NA,NA
"831","S112770176","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham, Route 4-12","L15396506",36.091449,-78.840976,2022-06-05,"06:14 AM","eBird - Stationary Count",NA,NA,1,"","v=5"," Roger Shaw",NA,NA,NA,1,2022,"durham",4,12,NA,NA,NA,NA,NA,NA
"832","S90266009","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham, Route 4-13","L15396540",36.094726,-78.834778,2021-06-16,"06:34 AM","eBird - Stationary Count",NA,NA,1,"H In Appropriate Habitat","vehicles=16; habitat=M,MS","Roger Shaw",NA,NA,NA,1,2021,"durham",4,13,NA,NA,NA,NA,NA,NA
"833","S112770438","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham, Route 4-13","L15396540",36.094726,-78.834778,2022-06-05,"06:18 AM","eBird - Stationary Count",NA,NA,1,"","v=3"," Roger Shaw",NA,NA,NA,1,2022,"durham",4,13,NA,NA,NA,NA,NA,NA
"834","S90266012","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham, Route 4-6","L15396390",36.083043,-78.871214,2021-06-16,"05:55 AM","eBird - Stationary Count",NA,NA,1,"H In Appropriate Habitat","vehicles=1; habitat=BSP,H","Roger Shaw",1,NA,NA,1,2021,"durham",4,6,NA,NA,NA,NA,NA,NA
"835","S112769088","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham, Route 4-8","L15396417",36.074626,-78.863454,2022-06-05,"05:58 AM","eBird - Stationary Count",NA,NA,1,"","v=3"," Roger Shaw",NA,NA,NA,1,2022,"durham",4,8,NA,NA,NA,NA,NA,NA
"836","S111640783","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham, Route 5-12","L11538574",35.946114,-78.9715172,2022-05-29,"06:29 AM","eBird - Stationary Count",NA,NA,1,"","Vehicles=1","David Smith, Judy Smith",NA,NA,NA,1,2022,"durham",5,12,NA,NA,NA,NA,NA,NA
"837","S89323110","Downy Woodpecker","Dryobates pubescens",10892,"2","US-NC","Durham","MBBS, Durham, Route 5-14","L11538581",35.9533748,-78.9581148,2021-05-30,"06:46 AM","eBird - Stationary Count",NA,NA,1,"","V=4","David Smith, Judy Smith",NA,NA,NA,2,2021,"durham",5,14,NA,NA,NA,NA,NA,NA
"838","S89323117","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham, Route 5-7 (old 2021)","L11538515",35.9181485,-78.9855896,2021-05-30,"06:07 AM","eBird - Stationary Count",NA,NA,1,"","V=4; N=didn't count vehicles on I-40","David Smith, Judy Smith",NA,NA,NA,1,2021,"durham",5,NA,NA,NA,NA,NA,NA,NA
"839","S111640787","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham, Route 5-8","L11538518",35.9262418,-78.9893718,2022-05-29,"06:06 AM","eBird - Stationary Count",NA,NA,1,"","Vehicles=3; Habitat=BS,BO","David Smith, Judy Smith",NA,NA,NA,1,2022,"durham",5,8,NA,NA,NA,NA,NA,NA
"840","S111036078","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham, Route 6-15","L11473594",35.9478616,-78.9031045,2022-05-22,"06:46 AM","eBird - Stationary Count",NA,NA,1,"","Vehicles=4","David Smith, Judy Smith",NA,NA,NA,1,2022,"durham",6,15,NA,NA,NA,NA,NA,NA
"841","S69216195","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham, Route 6-18","L11473650",35.9674861,-78.9225563,2020-05-17,"07:19 AM","eBird - Stationary Count",NA,NA,1,"","v=3; h=BM,BP","David Smith, Judy Smith",NA,NA,NA,1,2020,"durham",6,18,NA,NA,NA,NA,NA,NA
"842","S111036084","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham, Route 6-8","L11473425",35.9070053,-78.8618308,2022-05-22,"06:05 AM","eBird - Stationary Count",NA,NA,1,"","Vehicles=6","David Smith, Judy Smith",NA,NA,NA,1,2022,"durham",6,8,NA,NA,NA,NA,NA,NA
"843","S117821454","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham, Route 7-11","L19837163",35.992371,-78.76502,2022-06-26,"06:44 AM","eBird - Stationary Count",NA,NA,1,"","H=H,H V=0","Brian Strong",NA,NA,NA,1,2022,"durham",7,11,NA,NA,NA,NA,NA,NA
"844","S117821461","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, Durham, Route 7-4","L19836769",35.962164,-78.813438,2022-06-26,"05:53 AM","eBird - Stationary Count",NA,NA,1,"","H=B,P V=4","Brian Strong",NA,NA,NA,1,2022,"durham",7,4,NA,NA,NA,NA,NA,NA
"845","S10916836","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, NC, Durham Co, Route 01, South Lowell Rd NE","L1171673",36.14025,-78.95265,2012-05-27,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observer=Judy Murray; weather=cloudy, no wind, 61F; vehicles=3; notes=habitat no change, bridge over Flat River on NC State forestry land still out at stop 12, two Bobwhites calling at stop 15.","Judy Murray",3,"cloudy, no wind, 61F",NA,1,2012,"durham",1,NA,NA,NA,NA,NA,NA,NA
"846","S14470205","Downy Woodpecker","Dryobates pubescens",10892,"2","US-NC","Durham","MBBS, NC, Durham Co, Route 01, South Lowell Rd NE","L1171673",36.14025,-78.95265,2013-06-16,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=judy murray; weather=clear, no breeze, 64F; vehicles=10; notes=bridge over flat river still out in nc state property.","judy murray",NA,NA,NA,2,2013,"durham",1,NA,NA,NA,NA,NA,NA,NA
"847","S23763828","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, NC, Durham Co, Route 01, South Lowell Rd NE","L1171673",36.14025,-78.95265,2015-05-24,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Robin Moran, Judy Murray; others=Julie Huff-Jerome; weather=70F, partly cloudy, calm; vehicles=13; habitat@16R=B; notes=at stop 10 Horned Lark in new soybean field, new bird for Robin-so excited, while watching the lark Grasshopper Sparrow singing in field behind us, good looks there also.","Robin Moran, Judy Murray",13,"70F, partly cloudy, calm",NA,1,2015,"durham",1,NA,NA,NA,NA,NA,NA,NA
"848","S30399475","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, NC, Durham Co, Route 01, South Lowell Rd NE","L1171673",36.14025,-78.95265,2016-06-26,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Judy Murray; weather=64F, patchy fog, very damp,calm, clear; vehicles=1;notes=survey done later than usual with not as many species counted, but the most Yellow-billed Cuckoos ever; the morning so damp the Turkey Vultures were drying out on power poles instead of flying.","Judy Murray",NA,NA,NA,1,2016,"durham",1,NA,NA,NA,NA,NA,NA,NA
"849","S90333099","Downy Woodpecker","Dryobates pubescens",10892,"4","US-NC","Durham","MBBS, NC, Durham Co, Route 01, South Lowell Rd NE","L1171673",36.14025,-78.95265,2021-05-31,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Robin Moran, Jennifer Maher, Noah Rokoske; weather=53F, partly cloudy; vehicles=0; habitat=M,O","Robin Moran, Jennifer Maher, Noah Rokoske",NA,NA,NA,4,2021,"durham",1,NA,NA,NA,NA,NA,NA,NA
"850","S11031810","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, NC, Durham Co, Route 02, Stagville Road NW","L1171679",36.12167,-78.83963,2012-06-23,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=?; weather=?; vehicles=48; notes=48 vehicles passed while doing my survey - The majority of those cars cars where at the beginning (Stagville Road) and at the end (Quail Roost) - Inbetween the cars passed in ones and maybe twos - Sometimes there were no cars passing - In the future I will count cars at each stop as I do on BBS - This time I simply ticked each car as it passed.","?",48,NA,NA,1,2012,"durham",2,NA,NA,NA,NA,NA,NA,NA
"851","S18852699","Downy Woodpecker","Dryobates pubescens",10892,"1","US-NC","Durham","MBBS, NC, Durham Co, Route 02, Stagville Road NW","L1171679",36.12167,-78.83963,2014-06-07,"05:20 AM","eBird - Traveling Count",16.093,NA,1,"","Stops 1-5  1 Mourning Dove, 1 Red bellied Woodpecker, 1 Great-crested Flycatcher, 2 White-eyed Vireo, 1 Yellow-throated Vireo, 1 Red-eyed Vireo, 2 Tufted Titmouse, 1 Carolina Wren, 4 Blue-gray Gnatcatcher, 1 Eastern Bluebird, 3 Wood Thrush, 1 Ovenbird, 3 Pine Warbler, 1 Eastern Towhee, 1 Summer Tanager, 1 Scarlett Tanager, 3 Northern Cardinal, 2 Indigo Bunting, 45 cars.  Stops 6-10  2 Yellow-shafted Flicker,  2 Eastern Wood Pewee,1 White-eyed Vireo, 1 Red-eyed Vireo, 2 Blue Jay, 2 American Crow, 2 Carolina Chickadee, 1 Tufted Titmouse, 4 Carolina Wren,1 Blue-Gray Gnatcatcher, 2 Eastern Bluebird,1 Ovenbird, 1 Pine Warbler, 1 Eastern Towhee, 2 Chipping Sparrow, 1 Summer Tanager, 2 Scarlet Tanager, 2 Northern Cardinal, 2 Indigo Bunting,  11 Cars.  Stops 11-15 1 Great Blue Heron, 1 Red-shouldered Hawk, 1 Red-tailed Hawk, 2 Mourning Dove, 1 Yellow-billed Cuckoo,  2 Chimney Swifts, 1 Red-bellied Woodpecker, 2 Eastern Wood Peewee, 1 Red-eyed Vireo, 1 Blue Jay, 2 American Crow, 2 Carolina Chickadee, 3 Tufted Titmouse, 1 Carolina Wren, 2 Blue-gray Gnatcatcher, 1Eastern Bluebird, 1 Wood Thrush, 1 Northern Mockingbird, 1 Brown Thrasher, 2 Pine Warbler, 2 Chipping Sparrow, 1 Scarlet Tanager, 2 Northern Cardinal, 2 Indigo Bunting, 2 Common Grackle, 2 American Goldfinch, 0 Cars.  Stops 16-20 1 Mourning Dove, 2 Chimney Swift, 1 Red-bellied Woodpecker, 1 Downy Woodpecker, 1 Eastern Phoebe, 1 Great-crested Flycatcher, 1 Yellow-throated Vireo,1 Red-eyed Vireo, 3 Blue Jay, 2 American Crow, 1 Carolina Chickadee, 3 Tufted  Titmouse, 2 Carolina Wren, 3 Eastern Bluebird, 1 Northern Mockingbird, 3 Ovenbird, 3 Hood Warbler, 1 Pine Warbler, 1 Eastern Towhee,  1 Chipping Sparrow,  1 Summer Tanager, 3 Northern Cardinal, 1 Indigo Bunting, 21 Cars",NA,NA,NA,NA,1,2014,"durham",2,NA,NA,NA,NA,NA,NA,NA
"852","S39194329","Downy Woodpecker","Dryobates pubescens",10892,"2","US-NC","Durham","MBBS, NC, Durham Co, Route 02, Stagville Road NW","L1171679",36.12167,-78.83963,2017-06-10,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Jeffrey Pippen; others=Julie Rice; weather=63F, mostly clear, calm; vehicles=117","Jeffrey Pippen",NA,"63F, mostly clear, calm",NA,2,2017,"durham",2,NA,NA,NA,NA,NA,NA,NA
"853","S46461698","Downy Woodpecker","Dryobates pubescens",10892,"2","US-NC","Durham","MBBS, NC, Durham Co, Route 02, Stagville Road NW","L1171679",36.12167,-78.83963,2018-06-10,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Jeffrey Pippen; others=Julie Rice; weather=upper 60sF, clear, calm; vehicles=32; notes=did not arrive 15 min before start for nightbirds","Jeffrey Pippen",32,"upper 60sF, clear, calm",NA,2,2018,"durham",2,NA,NA,NA,NA,NA,NA,NA
"854","S57816322","Downy Woodpecker","Dryobates pubescens",10892,"2","US-NC","Durham","MBBS, NC, Durham Co, Route 02, Stagville Road NW","L1171679",36.12167,-78.83963,2019-06-30,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Jeffrey Pippen; others=Julie Rice; weather=low70sF, clear, calm; vehicles=41; notes=did not arrive 15 min before start for nightbirds; Habitat=1B,B, 2BW,B, 3BM,B, 4S,M, 5S,B, 6B,H, 7O,B, 8S,B, 9S,B, 10S,O, 11WOS,H, 12B,B, 13S,B, 14M,M, 15MW,MW, 16P,O, 17B,S, 18O,O, 19HW,HW, 20B,BW","Jeffrey Pippen",NA,NA,NA,2,2019,"durham",2,NA,NA,NA,NA,NA,NA,NA
"855","S6534920","Downy Woodpecker","Dryobates pubescens",10892,"2","US-NC","Durham","MBBS, NC, Durham Co, Route 03, Broad Street NW","L929214",36.0172651,-78.9190844,2010-06-13,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Durham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=N. Budnitz, C. Williamson; weather=clear,750F, calm, no rain; vehicles=101","N. Budnitz, C. Williamson",NA,"clear,750F, calm, no rain",NA,2,2010,"durham",3,NA,NA,NA,NA,NA,NA,NA
