"","sub_id","common_name","sci_name","tax_order","count_raw","state","county","loc","locid","lat","lon","date","time","protocol","distance_traveled","area_covered","all_obs","breed_code","checklist_comments","observers","vehicles","weather","notes","count","year","mbbs_county","route_num","stop_num","hab_hm","hab_p","hab_o","hab_b","hab_other","source"
"745","S6659615","Cooper's Hawk","Accipiter cooperii",7909,"0","US-NC","Durham","MBBS, NC, Orange Co, Route 08, Guess Road","L959143",36.1491032,-78.9660358,2010-06-01,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;B. Brooks, A. Nester; weather&#61;light rain, 60's; vehicles&#61;9; notes&#61;no unusual circumstances",NA,9,NA,NA,0,2010,"orange",8,NA,NA,NA,NA,NA,NA,NA
"746","S6552240","Cooper's Hawk","Accipiter cooperii",7909,"0","US-NC","Orange","MBBS, NC, Orange Co, Route 01, Wade Loop","L931859",36.23185,-79.20792,2010-06-17,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;N. Budnitz, M. Schultz; weather&#61;clear, 70F, wind calm, no rain; vehicles&#61;80",NA,NA,"clear, 70F, wind calm, no rain",NA,0,2010,"orange",1,NA,NA,NA,NA,NA,NA,NA
"747","S6641285","Cooper's Hawk","Accipiter cooperii",7909,"0","US-NC","Orange","MBBS, NC, Orange Co, Route 02, Schley Road","L960634",36.1625476,-79.0965414,2010-05-29,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;B. BROOKS; weather&#61;fog, cloudy, 65F; vehicles&#61;6; notes&#61;nothing unusual",NA,6,"fog, cloudy, 65F",NA,0,2010,"orange",2,NA,NA,NA,NA,NA,NA,NA
"748","S10924317","Cooper's Hawk","Accipiter cooperii",7909,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 06, Friends School Road","L959142",35.99957,-79.01794,2012-06-03,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Judy Murray, Robin Moran; others&#61;Julia Huff-Jerome; weather&#61;51 F - 79 F, calm, clear; vehicles&#61; 41; habitat@ 3L&#61;S; notes&#61;northern bobwhite heard at stop 2, tall pines all cut down at stop 3, condo complex at stop 11 now completed, wild turkey heard (after time-up) at stop 13.","Judy Murray, Robin Moran",41,NA,NA,1,2012,"orange",6,NA,NA,NA,NA,NA,NA,NA
"749","S14327112","Cooper's Hawk","Accipiter cooperii",7909,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 06, Friends School Road","L959142",35.99957,-79.01794,2013-06-02,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Robin Moran, Judy Murray; others&#61;Julia Huff-Jermoe; weather&#61;69 degrees F, cloudy, breezy; vehicles&#61;44; notes&#61;no habitat changes.","Robin Moran, Judy Murray",44,"69 degrees F, cloudy, breezy",NA,1,2013,"orange",6,NA,NA,NA,NA,NA,NA,NA
"750","S11003090","Cooper's Hawk","Accipiter cooperii",7909,"2","US-NC","Orange","MBBS, NC, Orange Co, Route 10, New Hope Church Road","L960645",35.99973,-79.10725,2012-06-17,"05:35 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Nate Swick; weather&#61;57 F, partly cloudy, light wind; vehicles&#61;19","Nate Swick",NA,"57 F, partly cloudy, light wind",NA,2,2012,"orange",10,NA,NA,NA,NA,NA,NA,NA
"751","S11121959","Cooper's Hawk","Accipiter cooperii",7909,"3","US-NC","Orange","MBBS, NC, Orange Co, Route 11, Damascus Church Road","L959140",35.86652,-79.11248,2012-06-17,"06:00 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Ali Iyoob; weather&#61;62F, partly cloudy, wind 4 mph; vehicles&#61;7","Ali Iyoob",NA,"62F, partly cloudy, wind 4 mph",NA,3,2012,"orange",11,NA,NA,NA,NA,NA,NA,NA
"752","S6784944","Cooper's Hawk","Accipiter cooperii",7909,"2","US-NC","Orange","MBBS, NC, Orange Co, Route 4, Town Hall","L970649",36.08286,-79.09942,2010-07-18,"05:32 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Will Cook, Catherine Carter; weather&#61;?; vehicles&#61;23","Will Cook, Catherine Carter",NA,NA,NA,2,2010,"orange",4,NA,NA,NA,NA,NA,NA,NA
"753","S6784943","Cooper's Hawk","Accipiter cooperii",7909,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 5, Arthur Minnis","L970660",35.99296,-79.14982,2010-05-30,"05:34 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Will Cook, Catherine Anderson; weather&#61;?; vehicles&#61;3","Will Cook, Catherine Anderson",NA,NA,NA,1,2010,"orange",5,NA,NA,NA,NA,NA,NA,NA
"754","S70448337","Cooper's Hawk","Accipiter cooperii",7909,"1","US-NC","Orange","MBBS, Orange Co, Route 3-17","L9552792",36.050985,-79.243826,2020-06-14,"07:03 AM","eBird - Stationary Count",NA,NA,1,"","notes=;vehicles=0;habitat=OO",NA,NA,NA,NA,1,2020,"orange",3,17,NA,NA,NA,NA,NA,NA
"755","S56754478","Accipiter sp.","Accipiter sp.",7940,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 4, Town Hall","L970649",36.08286,-79.09942,2019-05-26,"05:30 AM","eBird - Traveling Count",15.289,NA,1,"","observers&#61;Allen Hurlbert, Sarah Pollack; weather&#61;70 F, clear; vehicles&#61;30; habitat&#61;1B,H, 2B,B, 3H,H, 4B,B, 5P,O, 6O,O, 7P,B, 8P,B, 9B,B, 10M,W, 11O,M, 12M,B, 13B,M, 14M,M, 15M,B, 16B,B, 17M,O, 18H,H, 19M,M, 20M,B","Allen Hurlbert, Sarah Pollack",30,"70 F, clear",NA,1,2019,"orange",4,NA,NA,NA,NA,NA,NA,NA
"756","S6659615","Bald Eagle","Haliaeetus leucocephalus",7967,"0","US-NC","Durham","MBBS, NC, Orange Co, Route 08, Guess Road","L959143",36.1491032,-78.9660358,2010-06-01,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;B. Brooks, A. Nester; weather&#61;light rain, 60's; vehicles&#61;9; notes&#61;no unusual circumstances",NA,9,NA,NA,0,2010,"orange",8,NA,NA,NA,NA,NA,NA,NA
"757","S6552240","Bald Eagle","Haliaeetus leucocephalus",7967,"0","US-NC","Orange","MBBS, NC, Orange Co, Route 01, Wade Loop","L931859",36.23185,-79.20792,2010-06-17,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;N. Budnitz, M. Schultz; weather&#61;clear, 70F, wind calm, no rain; vehicles&#61;80",NA,NA,"clear, 70F, wind calm, no rain",NA,0,2010,"orange",1,NA,NA,NA,NA,NA,NA,NA
"758","S6641285","Bald Eagle","Haliaeetus leucocephalus",7967,"0","US-NC","Orange","MBBS, NC, Orange Co, Route 02, Schley Road","L960634",36.1625476,-79.0965414,2010-05-29,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;B. BROOKS; weather&#61;fog, cloudy, 65F; vehicles&#61;6; notes&#61;nothing unusual",NA,6,"fog, cloudy, 65F",NA,0,2010,"orange",2,NA,NA,NA,NA,NA,NA,NA
"759","S6659615","Red-shouldered Hawk","Buteo lineatus",8066,"0","US-NC","Durham","MBBS, NC, Orange Co, Route 08, Guess Road","L959143",36.1491032,-78.9660358,2010-06-01,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;B. Brooks, A. Nester; weather&#61;light rain, 60's; vehicles&#61;9; notes&#61;no unusual circumstances",NA,9,NA,NA,0,2010,"orange",8,NA,NA,NA,NA,NA,NA,NA
"760","S18449287","Red-shouldered Hawk","Buteo lineatus",8066,"1","US-NC","Durham","MBBS, NC, Orange Co, Route 08, Guess Road","L959143",36.1491032,-78.9660358,2014-05-18,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Barb Brooks; weather&#61;50's F, cloudy; vehicles&#61;10; habitat&#61;1H,H, 2H,BO, 3OB,B, 4B,B, 5H,O, 6B,B, 7B,S, 8B,O, 9O,H, 10B,M, 11P,B, 12S,O, 13H,B, 14S,B, 15M,MW, 16B,B,17O,B, 18B,OB, 19B,O, 20OB,OB;","Barb Brooks",10,NA,NA,1,2014,"orange",8,NA,NA,NA,NA,NA,NA,NA
"761","S23607554","Red-shouldered Hawk","Buteo lineatus",8066,"1","US-NC","Durham","MBBS, NC, Orange Co, Route 08, Guess Road","L959143",36.1491032,-78.9660358,2015-05-24,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observer&#61;Barb Brooks;weather&#61;53,clear,sunny;vehicles&#61;17;habitat@7R&#61;  B;notes none","Barb Brooks",17,"53,clear,sunny",NA,1,2015,"orange",8,NA,NA,NA,NA,NA,NA,NA
"762","S6552240","Red-shouldered Hawk","Buteo lineatus",8066,"0","US-NC","Orange","MBBS, NC, Orange Co, Route 01, Wade Loop","L931859",36.23185,-79.20792,2010-06-17,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;N. Budnitz, M. Schultz; weather&#61;clear, 70F, wind calm, no rain; vehicles&#61;80",NA,NA,"clear, 70F, wind calm, no rain",NA,0,2010,"orange",1,NA,NA,NA,NA,NA,NA,NA
"763","S18866798","Red-shouldered Hawk","Buteo lineatus",8066,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 01, Wade Loop","L931859",36.23185,-79.20792,2014-06-22,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Norman Budnitz, Mike Schultz; weather&#61;70-72F, wind-light & vartable-early, 5-10 mph-late, overcast, no precipitation; vehicles&#61;8; habitat@4R&#61;BO; habitat@5L&#61;B; habitat@16L&#61;B; habitat@16R&#61;B; habitat&#61;1O,S, 2OH,H, 3O,B, 4B,BO, 5B,OS, 6B,O, 7 O,O, 8O,O, 9BO,BO, 10BO,BO, 11B,B, 12 OM,B, 13B,B, 14MO,HO, 15W,OW, 16B,B, 17O,O, 18HW,HW, 19BO,BO, 20O,O","Norman Budnitz, Mike Schultz",8,NA,NA,1,2014,"orange",1,NA,NA,NA,NA,NA,NA,NA
"764","S23615380","Red-shouldered Hawk","Buteo lineatus",8066,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 01, Wade Loop","L931859",36.23185,-79.20792,2015-05-24,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Norman Budnitz, Mike Schultz; weather&#61;55F, wind   calm, sky clear, no precipitation; vehicles&#61;21; habitat&#61;1O,S, 2OH,H, 3O,B, 4B,BO, 5B,OS, 6B,O, 7 O,O, 8O,O, 9BO,BO, 10BO,BO, 11B,B, 12 OM,B, 13B,B, 14MO,HO, 15W,OW, 16B,B, 17O,O, 18HW,HW, 19BO,BO, 20O,O.","Norman Budnitz, Mike Schultz",21,"55F, wind   calm, sky clear, no precipitation",NA,1,2015,"orange",1,NA,NA,NA,NA,NA,NA,NA
"765","S37213429","Red-shouldered Hawk","Buteo lineatus",8066,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 01, Wade Loop","L931859",36.23185,-79.20792,2017-05-28,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Norman Budnitz, Mike Schultz; weather&#61;70F, wind-calm, sky overcast then partly cloudy; very light rain for first three stops; vehicles&#61;28; habitat&#61;1O,S, 2OH,H, 3O,B, 4B,BO, 5B,OS, 6B,O, 7 O,O, 8O,O, 9BO,BO, 10BO,BO, 11B,B, 12 OM,B, 13B,B, 14MO,HO, 15W,OW, 16B,B, 17O,O, 18HW,HW, 19BO,BO, 20O,O; notes&#61;2 Green Herons between stops 13 &14","Norman Budnitz, Mike Schultz",28,NA,NA,1,2017,"orange",1,NA,NA,NA,NA,NA,NA,NA
"766","S6641285","Red-shouldered Hawk","Buteo lineatus",8066,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 02, Schley Road","L960634",36.1625476,-79.0965414,2010-05-29,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;B. BROOKS; weather&#61;fog, cloudy, 65F; vehicles&#61;6; notes&#61;nothing unusual",NA,6,"fog, cloudy, 65F",NA,1,2010,"orange",2,NA,NA,NA,NA,NA,NA,NA
"767","S10861906","Red-shouldered Hawk","Buteo lineatus",8066,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 02, Schley Road","L960634",36.1625476,-79.0965414,2012-05-28,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Barb Brooks; weather&#61;60's F, partly cloudy, humid; vehicles&#61;16; habitat&#61;1S/O, 2H/O, 3WH/WH, 4O/M, 5B/HW, 6B/MO, 7HO/B, 8O/B, 9B/H, 10OW/B-W, 11H/OH, 12HW/WH, 13O/OH, 14WB/O, 15MO/P, 16OB/OS, 17B/O, 18B/O, 19B/H, 20H/H; notes&#61;dogs at stop 14.","Barb Brooks",16,NA,NA,1,2012,"orange",2,NA,NA,NA,NA,NA,NA,NA
"768","S46300279","Red-shouldered Hawk","Buteo lineatus",8066,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 03, Harmony Church Road","L960637",36.11949,-79.17658,2018-06-03,"05:40 AM","eBird - Traveling Count",16.093,NA,1,"","observer&#61;barb brooks; weather&#61;partly cloudy, 70; vehicles&#61;32;habitat@7LB,RB;habitat@10RB;habitat@13LM/B;habitat@17LO;notes&#61;EAME seen between stop 5 and 6, 2 swallows at stop12 could not be identified, not BASW,","barb brooks",32,"partly cloudy, 70",NA,1,2018,"orange",3,NA,NA,NA,NA,NA,NA,NA
"769","S57806326","Red-shouldered Hawk","Buteo lineatus",8066,"3","US-NC","Orange","MBBS, NC, Orange Co, Route 03, Harmony Church Road","L960637",36.11949,-79.17658,2019-06-29,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Bradley Saul, Charity Kirk; weather&#61;75F, partly cloudy; vehicles&#61;72; habitat@1L&#61;O @1R&#61;B @2L&#61;S @2R&#61;P @3L&#61;S @3R&#61;B @4L&#61;O @4R&#61;B @5L&#61;O @5R&#61;O @6L&#61;O @6R&#61;M @7L&#61;B @7R&#61;B @8L&#61;B @8R&#61;B @9L&#61;P @9R&#61;P @10L&#61;P @10R&#61;S @11L&#61;B @11R&#61;B @12L&#61;B @12R&#61;B @13L&#61;S @13R&#61;B @14L&#61;B @14R&#61;O @15L&#61;O @15R&#61;O @16L&#61;H @16R&#61;H @17L&#61;O @17R&#61;B @18L&#61;B @18R&#61;O @19L&#61;P @19R&#61;B @20L&#61;O @20R&#61;B; notes&#61; reentering habitat since this is our first time doing this route, unidentified (not red-eyed) vireo @3","Bradley Saul, Charity Kirk",72,"75F, partly cloudy",NA,3,2019,"orange",3,NA,NA,NA,NA,NA,NA,NA
"770","S10897889","Red-shouldered Hawk","Buteo lineatus",8066,"4","US-NC","Orange","MBBS, NC, Orange Co, Route 05, Arthur Minnis Road","L1567169",35.99296,-79.14982,2012-06-02,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Will Cook; weather&#61;58F, cloudy,wind 5 mph; vehicles&#61;11; habitat&#61;1O,P, 2H,O, 3B,O, 4O,P, 5O,P, 6B,O, 7H,H, 8O,O, 9O,O, 10H,H, 11H,O, 12M,M, 13P,M, 14O,B, 15M,M, 16O,O, 17B,O, 18O,M, 19M,B, 20O,O; habitat@20R&#61;O (clearcut)","Will Cook",11,"58F, cloudy,wind 5 mph",NA,4,2012,"orange",5,NA,NA,NA,NA,NA,NA,NA
"771","S14313818","Red-shouldered Hawk","Buteo lineatus",8066,"3","US-NC","Orange","MBBS, NC, Orange Co, Route 05, Arthur Minnis Road","L1567169",35.99296,-79.14982,2013-06-02,"05:43 AM","eBird - Traveling Count",15.289,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Will Cook; weather&#61;70F, cloudy,wind 10 mph; vehicles&#61;4; habitat&#61;1O,P, 2H,O, 3B,O, 4O,P, 5O,P, 6B,O, 7H,H, 8O,O, 9O,O, 10H,H, 11H,O, 12M,M, 13P,M, 14O,B, 15M,M, 16O,O, 17B,O, 18O,M, 19M,B, 20O,O","Will Cook",4,"70F, cloudy,wind 10 mph",NA,3,2013,"orange",5,NA,NA,NA,NA,NA,NA,NA
"772","S18943043","Red-shouldered Hawk","Buteo lineatus",8066,"3","US-NC","Orange","MBBS, NC, Orange Co, Route 05, Arthur Minnis Road","L1567169",35.99296,-79.14982,2014-06-29,"05:38 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; weather=65F, clear,wind 5 mph; vehicles=10; habitat=1O,P, 2 H,O, 3 B,O, 4O,P, 5O,P, 6B,O, 7H,H, 8O,O, 9O,O, 10H,H, 11H,O, 12P,O, 13P,P, 14O,B, 15M,M, 16O,O, 17B,O, 18O,M, 19M,B, 20O,O",NA,NA,NA,NA,3,2014,"orange",5,NA,NA,NA,NA,NA,NA,NA
"773","S23718791","Red-shouldered Hawk","Buteo lineatus",8066,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 05, Arthur Minnis Road","L1567169",35.99296,-79.14982,2015-05-31,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; weather=72F, partly cloudy with light rain; vehicles=3; habitat@20R=S",NA,NA,NA,NA,1,2015,"orange",5,NA,NA,NA,NA,NA,NA,NA
"774","S30085176","Red-shouldered Hawk","Buteo lineatus",8066,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 05, Arthur Minnis Road","L1567169",35.99296,-79.14982,2016-06-05,"05:35 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; weather=71F, overcast with some rain; vehicles=7",NA,NA,NA,NA,1,2016,"orange",5,NA,NA,NA,NA,NA,NA,NA
"775","S37512642","Red-shouldered Hawk","Buteo lineatus",8066,"4","US-NC","Orange","MBBS, NC, Orange Co, Route 05, Arthur Minnis Road","L5957941",35.99296,-79.14982,2017-06-10,"05:28 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; weather=65F, partly cloudy; vehicles=12; habitat 7: H/O H/W, 10 H H/B, 14 P B/O, 15 M/B M",NA,NA,NA,NA,4,2017,"orange",5,NA,NA,NA,NA,NA,NA,NA
"776","S57030721","Red-shouldered Hawk","Buteo lineatus",8066,"3","US-NC","Orange","MBBS, NC, Orange Co, Route 05, Arthur Minnis Road","L9399630",35.99296,-79.14982,2019-06-02,"05:29 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Will Cook; weather&#61;74F, sunny; vehicles&#61;6","Will Cook",NA,"74F, sunny",NA,3,2019,"orange",5,NA,NA,NA,NA,NA,NA,NA
"777","S70784916","Red-shouldered Hawk","Buteo lineatus",8066,"2","US-NC","Orange","MBBS, NC, Orange Co, Route 05, Arthur Minnis Road","L11764491",35.99296,-79.14982,2020-06-14,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; weather=74F, sunny; vehicles=3",NA,NA,NA,NA,2,2020,"orange",5,NA,NA,NA,NA,NA,NA,NA
"778","S6798713","Red-shouldered Hawk","Buteo lineatus",8066,"2","US-NC","Orange","MBBS, NC, Orange Co, Route 06, Friends School Road","L959142",35.99957,-79.01794,2010-06-08,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;R. Moran, J. Murray; weather&#61;partly cloudy, 70F, light wind, no rain; vehicles&#61;240; notes&#61;nothing unusual",NA,240,"partly cloudy, 70F, light wind, no rain",NA,2,2010,"orange",6,NA,NA,NA,NA,NA,NA,NA
"779","S14327112","Red-shouldered Hawk","Buteo lineatus",8066,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 06, Friends School Road","L959142",35.99957,-79.01794,2013-06-02,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Robin Moran, Judy Murray; others&#61;Julia Huff-Jermoe; weather&#61;69 degrees F, cloudy, breezy; vehicles&#61;44; notes&#61;no habitat changes.","Robin Moran, Judy Murray",44,"69 degrees F, cloudy, breezy",NA,1,2013,"orange",6,NA,NA,NA,NA,NA,NA,NA
"780","S23844982","Red-shouldered Hawk","Buteo lineatus",8066,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 06, Friends School Road","L959142",35.99957,-79.01794,2015-06-07,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Judy Murray; weather&#61;64-66F, partly cloudy-cloudy, calm-light breeze; vehicles&#61;20; habitat@3R&#61;S, 8R&#61;B, 9L&#61;S; notes&#61;Before count time heard two Chuck-will's-widows, at stop 8R new road cut for housing development, at 18L and R more houses being built.","Judy Murray",20,NA,NA,1,2015,"orange",6,NA,NA,NA,NA,NA,NA,NA
"781","S29937189","Red-shouldered Hawk","Buteo lineatus",8066,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 06, Friends School Road","L959142",35.99957,-79.01794,2016-05-15,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Robin Moran, Judy Murray; weather&#61;clear, light breeze, 49F; vehicles&#61;73.","Robin Moran, Judy Murray",NA,"clear, light breeze, 49F",NA,1,2016,"orange",6,NA,NA,NA,NA,NA,NA,NA
"782","S23775970","Red-shouldered Hawk","Buteo lineatus",8066,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 07, Mill Creek Road","L959146",36.13213,-79.22397,2015-05-31,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Brian Bockhahn; weather&#61;69 to 73 degrees, light winds, mostly cloudy; vehicles&#61;6;","Brian Bockhahn",6,"69 to 73 degrees, light winds, mostly cloudy",NA,1,2015,"orange",7,NA,NA,NA,NA,NA,NA,NA
"783","S30491626","Red-shouldered Hawk","Buteo lineatus",8066,"3","US-NC","Orange","MBBS, NC, Orange Co, Route 07, Mill Creek Road","L959146",36.13213,-79.22397,2016-06-26,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Brian Bockhahn; weather&#61;65F, clear, no wind; vehicles&#61;1; habitat@4L&#61;S","Brian Bockhahn",1,"65F, clear, no wind",NA,3,2016,"orange",7,NA,NA,NA,NA,NA,NA,NA
"784","S37428178","Red-shouldered Hawk","Buteo lineatus",8066,"3","US-NC","Orange","MBBS, NC, Orange Co, Route 07, Mill Creek Road","L959146",36.13213,-79.22397,2017-06-06,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Brian Bockhahn; weather&#61;68F, mostly clear, no wind; vehicles&#61;23","Brian Bockhahn",NA,"68F, mostly clear, no wind",NA,3,2017,"orange",7,NA,NA,NA,NA,NA,NA,NA
"785","S46326652","Red-shouldered Hawk","Buteo lineatus",8066,"3","US-NC","Orange","MBBS, NC, Orange Co, Route 07, Mill Creek Road","L959146",36.13213,-79.22397,2018-06-05,"05:27 AM","eBird - Traveling Count",16.093,NA,1,"","",NA,NA,NA,NA,3,2018,"orange",7,NA,NA,NA,NA,NA,NA,NA
"786","S56768665","Red-shouldered Hawk","Buteo lineatus",8066,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 07, Mill Creek Road","L959146",36.13213,-79.22397,2019-05-23,"05:28 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;brian bockhahn; weather&#61;63F, partly cloudy, no wind; vehicles&#61;21","brian bockhahn",NA,"63F, partly cloudy, no wind",NA,1,2019,"orange",7,NA,NA,NA,NA,NA,NA,NA
"787","S89540697","Red-shouldered Hawk","Buteo lineatus",8066,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 07, Mill Creek Road Stop 17","L15225318",36.2135503,-79.1562246,2021-06-03,"06:54 AM","eBird - Stationary Count",NA,NA,1,"","v=3; h=M,O",NA,NA,NA,NA,1,2021,"orange",7,17,NA,NA,NA,NA,NA,NA
"788","S8440995","Red-shouldered Hawk","Buteo lineatus",8066,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 09, Borland Road","L959138",35.99968,-79.12003,2011-06-12,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","OBSERVERS&#61;DAVID CURTIN; weather&#61;70F, foggy; vehicles&#61;10",NA,NA,"70F, foggy",NA,1,2011,"orange",9,NA,NA,NA,NA,NA,NA,NA
"789","S11085530","Red-shouldered Hawk","Buteo lineatus",8066,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 09, Borland Road","L959138",35.99968,-79.12003,2012-06-10,"05:22 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;David Curtin; weather&#61;68F, clear; vehicles&#61;9","David Curtin",NA,"68F, clear",NA,1,2012,"orange",9,NA,NA,NA,NA,NA,NA,NA
"790","S15171352","Red-shouldered Hawk","Buteo lineatus",8066,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 09, Borland Road","L959138",35.99968,-79.12003,2013-06-16,"05:34 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;David Curtin; weather&#61;72 F, sunny to partly cloudy, light wind; vehicles&#61;5; habitat&#61;no changes; notes&#61;first Fish Crows for this route, bridge out near start - much less traffic early on","David Curtin",5,"72 F, sunny to partly cloudy, light wind",NA,1,2013,"orange",9,NA,NA,NA,NA,NA,NA,NA
"791","S18635358","Red-shouldered Hawk","Buteo lineatus",8066,"1","US-NC","Orange","MBBS, NC, Orange Co, Route 09, Borland Road","L959138",35.99968,-79.12003,2014-05-25,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Observers&#61;David Curtin;weather&#61;clear,72F;vehicles&#61;20",NA,NA,"clear,72F",NA,1,2014,"orange",9,NA,NA,NA,NA,NA,NA,NA
