"","date","time","observers","count","year","route_num","hab_hm","hab_p","hab_o","hab_b","hab_other","vehicles","common_name","spec_code","sci_name","tax_order","lat","lon","route","source","obs_id","sub_id","distance","all_obs","breed_code","species_comment","weather","notes","others"
"8119",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Red-shouldered Hawk","RSHA","Buteo lineatus",7926,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8120",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Broad-winged Hawk","BWHA","Buteo platypterus",7935,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8121",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Red-tailed Hawk","RTHA","Buteo jamaicensis",7953,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8122",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Wild Turkey","WITU","Meleagris gallopavo",1692,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8123",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Northern Bobwhite","NOBO","Colinus virginianus",900,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8124",2008-05-21,NA,NA,5,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Killdeer","KILL","Charadrius vociferus",5701,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8125",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Rock Pigeon (Feral Pigeon)","RODO","Columba livia (Feral Pigeon)",1799,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8126",2008-05-21,NA,NA,23,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Mourning Dove","MODO","Zenaida macroura",2323,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8127",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Yellow-billed Cuckoo","YBCU","Coccyzus americanus",3123,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8128",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Eastern Screech-Owl","EASO","Megascops asio",8296,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8129",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Great Horned Owl","GHOW","Bubo virginianus",8337,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8130",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Barred Owl","BAOW","Strix varia",8630,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8131",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Common Nighthawk","CONI","Chordeiles minor",3394,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8132",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Chuck-will's-widow","CWWI","Antrostomus carolinensis",3496,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8133",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Eastern Whip-poor-will","WPWI","Antrostomus vociferus",3517,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8134",2008-05-21,NA,NA,2,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Chimney Swift","CHSW","Chaetura pelagica",3741,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8135",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Ruby-throated Hummingbird","RTHU","Archilochus colubris",4636,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8136",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Belted Kingfisher","BEKI","Megaceryle alcyon",9637,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8137",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Red-headed Woodpecker","RHWO","Melanerpes erythrocephalus",10502,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8138",2008-05-21,NA,NA,5,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Red-bellied Woodpecker","RBWO","Melanerpes carolinus",10555,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8139",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Downy Woodpecker","DOWO","Dryobates pubescens",10740,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8140",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Hairy Woodpecker","HAWO","Dryobates villosus",10766,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8141",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Northern Flicker","NOFL","Colaptes auratus",11216,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8142",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Pileated Woodpecker","PIWO","Dryocopus pileatus",11082,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8143",2008-05-21,NA,NA,3,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Eastern Wood-Pewee","EAWP","Contopus virens",15624,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8144",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Acadian Flycatcher","ACFL","Empidonax virescens",15666,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8145",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Willow Flycatcher","WIFL","Empidonax traillii",15668,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8146",2008-05-21,NA,NA,5,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Eastern Phoebe","EAPH","Sayornis phoebe",15722,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8147",2008-05-21,NA,NA,3,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Great Crested Flycatcher","GCFL","Myiarchus crinitus",16036,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8148",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Eastern Kingbird","EAKI","Tyrannus tyrannus",16168,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8149",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Loggerhead Shrike","LOSH","Lanius ludovicianus",18903,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8150",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"White-eyed Vireo","WEVI","Vireo griseus",19139,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8151",2008-05-21,NA,NA,1,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Yellow-throated Vireo","YTVI","Vireo flavifrons",19190,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8152",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Blue-headed Vireo","BHVI","Vireo solitarius",19196,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8153",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Warbling Vireo","WAVI","Vireo gilvus",19212,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8154",2008-05-21,NA,NA,15,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Red-eyed Vireo","REVI","Vireo olivaceus",19232,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8155",2008-05-21,NA,NA,6,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Blue Jay","BLJA","Cyanocitta cristata",20207,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8156",2008-05-21,NA,NA,18,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"American Crow","AMCR","Corvus brachyrhynchos",20471,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8157",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Fish Crow","FICR","Corvus ossifragus",20486,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8158",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Purple Martin","PUMA","Progne subis",21390,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8159",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Tree Swallow","TRES","Tachycineta bicolor",21413,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8160",2008-05-21,NA,NA,1,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Northern Rough-winged Swallow","NRWS","Stelgidopteryx serripennis",21376,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8161",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Cliff Swallow","CLSW","Petrochelidon pyrrhonota",21582,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8162",2008-05-21,NA,NA,1,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Barn Swallow","BARS","Hirundo rustica",21491,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8163",2008-05-21,NA,NA,7,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Carolina Chickadee","CACH","Poecile carolinensis",21801,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8164",2008-05-21,NA,NA,17,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Tufted Titmouse","TUTI","Baeolophus bicolor",21896,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8165",2008-05-21,NA,NA,2,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"White-breasted Nuthatch","WBNU","Sitta carolinensis",22153,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8166",2008-05-21,NA,NA,2,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Brown-headed Nuthatch","BHNU","Sitta pusilla",22173,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8167",2008-05-21,NA,NA,12,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Carolina Wren","CARW","Thryothorus ludovicianus",22486,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8168",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"House Wren","HOWR","Troglodytes aedon",22326,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8169",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Blue-gray Gnatcatcher","BGGN","Polioptila caerulea",22806,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8170",2008-05-21,NA,NA,13,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Eastern Bluebird","EABL","Sialia sialis",27571,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8171",2008-05-21,NA,NA,5,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Wood Thrush","WOTH","Hylocichla mustelina",27787,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8172",2008-05-21,NA,NA,15,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"American Robin","AMRO","Turdus migratorius",27999,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8173",2008-05-21,NA,NA,1,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Gray Catbird","GRCA","Dumetella carolinensis",28195,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8174",2008-05-21,NA,NA,14,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Northern Mockingbird","NOMO","Mimus polyglottos",28303,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8175",2008-05-21,NA,NA,4,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Brown Thrasher","BRTH","Toxostoma rufum",28232,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8176",2008-05-21,NA,NA,7,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"European Starling","EUST","Sturnus vulgaris",28432,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8177",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Cedar Waxwing","CEDW","Bombycilla cedrorum",29665,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8178",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Northern Parula","NOPA","Setophaga americana",31735,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8179",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Yellow Warbler","YWAR","Setophaga petechia",31756,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8180",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Yellow-throated Warbler","YTWA","Setophaga dominica",31822,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8181",2008-05-21,NA,NA,4,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Pine Warbler","PIWA","Setophaga pinus",31809,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8182",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Prairie Warbler","PRAW","Setophaga discolor",31834,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8183",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Black-and-white Warbler","BAWW","Mniotilta varia",31640,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8184",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"American Redstart","AMRE","Setophaga ruticilla",31731,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8185",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Prothonotary Warbler","PROW","Protonotaria citrea",31641,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8186",2008-05-21,NA,NA,3,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Ovenbird","OVEN","Seiurus aurocapilla",31625,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8187",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Louisiana Waterthrush","LOWA","Parkesia motacilla",31630,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8188",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Kentucky Warbler","KEWA","Geothlypis formosa",31687,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8189",2008-05-21,NA,NA,3,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Common Yellowthroat","COYE","Geothlypis trichas",31702,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8190",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Hooded Warbler","HOWA","Setophaga citrina",31730,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8191",2008-05-21,NA,NA,4,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Yellow-breasted Chat","YBCH","Icteria virens",31252,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8192",2008-05-21,NA,NA,3,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Summer Tanager","SUTA","Piranga rubra",32066,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8193",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Scarlet Tanager","SCTA","Piranga olivacea",32070,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8194",2008-05-21,NA,NA,7,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Eastern Towhee","EATO","Pipilo erythrophthalmus",31117,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8195",2008-05-21,NA,NA,9,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Chipping Sparrow","CHSP","Spizella passerina",30697,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8196",2008-05-21,NA,NA,10,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Field Sparrow","FISP","Spizella pusilla",30710,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8197",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Grasshopper Sparrow","GRSP","Ammodramus savannarum",30650,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8198",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Song Sparrow","SOSP","Melospiza melodia",30980,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8199",2008-05-21,NA,NA,26,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Northern Cardinal","NOCA","Cardinalis cardinalis",32148,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8200",2008-05-21,NA,NA,2,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Blue Grosbeak","BLGR","Passerina caerulea",32230,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8201",2008-05-21,NA,NA,13,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Indigo Bunting","INBU","Passerina cyanea",32239,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8202",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Dickcissel","DICK","Spiza americana",32258,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8203",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Red-winged Blackbird","RWBL","Agelaius phoeniceus",31460,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8204",2008-05-21,NA,NA,15,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Eastern Meadowlark","EAME","Sturnella magna",31260,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8205",2008-05-21,NA,NA,31,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Common Grackle","COGR","Quiscalus quiscula",31536,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8206",2008-05-21,NA,NA,4,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Brown-headed Cowbird","BHCO","Molothrus ater",31516,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8207",2008-05-21,NA,NA,2,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Orchard Oriole","OROR","Icterus spurius",31364,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8208",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Baltimore Oriole","BAOR","Icterus galbula",31451,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8209",2008-05-21,NA,NA,3,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"House Finch","HOFI","Haemorhous mexicanus",30049,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8210",2008-05-21,NA,NA,9,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"American Goldfinch","AMGO","Spinus tristis",30347,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8211",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"House Sparrow","HOSP","Passer domesticus",33452,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8212",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"Glossy Ibis","GLIB","Plegadis falcinellus",7211,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8213",2008-05-21,NA,NA,0,2008,"7",0.18,0.03,0.65,0.13,0.03,24,"American Woodcock","AMWO","Scolopax minor",5879,36.13213,-79.22397,"Route 07, Mill Creek Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8214",2008-06-01,NA,NA,0,2008,"8",0.18,0.03,0.65,0.13,0.03,9,"Double-crested Cormorant","DCCO","Phalacrocorax auritus",6948,36.1491032,-78.9660358,"Route 08, Guess Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8215",2008-06-01,NA,NA,0,2008,"8",0.18,0.03,0.65,0.13,0.03,9,"Great Blue Heron","GBHE","Ardea herodias",7039,36.1491032,-78.9660358,"Route 08, Guess Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8216",2008-06-01,NA,NA,0,2008,"8",0.18,0.03,0.65,0.13,0.03,9,"Green Heron","GRHE","Butorides virescens",7130,36.1491032,-78.9660358,"Route 08, Guess Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8217",2008-06-01,NA,NA,0,2008,"8",0.18,0.03,0.65,0.13,0.03,9,"Black Vulture","BLVU","Coragyps atratus",7277,36.1491032,-78.9660358,"Route 08, Guess Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8218",2008-06-01,NA,NA,0,2008,"8",0.18,0.03,0.65,0.13,0.03,9,"Turkey Vulture","TUVU","Cathartes aura",7281,36.1491032,-78.9660358,"Route 08, Guess Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8219",2008-06-01,NA,NA,0,2008,"8",0.18,0.03,0.65,0.13,0.03,9,"Canada Goose","CAGO","Branta canadensis",296,36.1491032,-78.9660358,"Route 08, Guess Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8220",2008-06-01,NA,NA,0,2008,"8",0.18,0.03,0.65,0.13,0.03,9,"Wood Duck","WODU","Aix sponsa",392,36.1491032,-78.9660358,"Route 08, Guess Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
